Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3670,CA-2024-101835,07/17/2024,07/22/2024,Standard Class,CG-10067,Alejandro Martinez,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PHO-10000070,Technology,Phones,Phones Model E-1025,838.32,1,0.3,-144.25
3671,CA-2022-101835,06/28/2022,07/02/2022,Standard Class,CG-10552,Sandra Brown,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BIN-10000071,Office Supplies,Binders,Binders Model F-1062,188.28,4,0.0,-18.99
3672,CA-2022-101836,09/10/2022,09/15/2022,Second Class,CG-10525,Zuschuss Johnson,Corporate,United States,Las Vegas,Nevada,89115,West,FUR-CHA-10000072,Furniture,Chairs,Chairs Model G-100,3226.8,6,0.0,327.02
3673,CA-2023-101836,10/02/2023,10/09/2023,Standard Class,CG-10350,Harold Rodriguez,Home Office,United States,Chicago,Illinois,60610,Central,FUR-FUR-10000073,Furniture,Furnishings,Furnishings Model H-137,572.46,6,0.0,186.76
3674,CA-2024-101837,11/13/2024,11/20/2024,Standard Class,CG-10081,Lisa Flanagan,Consumer,United States,San Diego,California,92037,West,OFF-BIN-10000074,Office Supplies,Binders,Binders Model I-174,241.15,5,0.0,-11.19
3675,CA-2021-101837,03/22/2021,03/22/2021,Same Day,CG-10018,Robert Pawel,Consumer,United States,Buffalo,New York,14215,East,FUR-CHA-10000075,Furniture,Chairs,Chairs Model J-211,548.52,2,0.0,65.74
3676,CA-2024-101838,02/06/2024,02/11/2024,Standard Class,CG-10647,Ashley Gutenberg,Consumer,United States,San Diego,California,92037,West,OFF-APP-10000076,Office Supplies,Appliances,Appliances Model K-248,2235.78,6,0.0,433.59
3677,CA-2023-101838,04/10/2023,04/15/2023,Standard Class,CG-10046,Harold Connell,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FUR-10000077,Furniture,Furnishings,Furnishings Model L-285,284.0,4,0.0,69.7
3678,CA-2022-101839,12/04/2022,12/07/2022,First Class,CG-10197,Alejandro Garcia,Home Office,United States,Seattle,Washington,98103,West,OFF-ART-10000078,Office Supplies,Art,Art Model M-322,198.12,3,0.0,44.99
3679,CA-2024-101839,10/12/2024,10/17/2024,Standard Class,CG-10492,Maria Connell,Home Office,United States,Richmond,Virginia,23223,South,OFF-SUP-10000079,Office Supplies,Supplies,Supplies Model N-359,30.9,2,0.3,-10.79
3680,CA-2024-101840,06/27/2024,06/29/2024,First Class,CG-10167,Matt Wilson,Corporate,United States,San Francisco,California,94109,West,TEC-COP-10000080,Technology,Copiers,Copiers Model O-396,3501.45,3,0.0,1318.43
3681,CA-2023-101840,10/26/2023,11/01/2023,Standard Class,CG-10097,Sarah Rodriguez,Home Office,United States,Seattle,Washington,98103,West,OFF-LAB-10000081,Office Supplies,Labels,Labels Model P-433,51.72,6,0.0,20.07
3682,CA-2021-101841,07/17/2021,07/22/2021,Standard Class,CG-10068,Brosina Ballentine,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-MAC-10000082,Technology,Machines,Machines Model Q-470,10966.92,6,0.0,2022.08
3683,CA-2024-101841,10/05/2024,10/10/2024,Standard Class,CG-10200,Jessica Barstow,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ART-10000083,Office Supplies,Art,Art Model R-507,9.89,1,0.0,3.33
3684,CA-2024-101842,11/18/2024,11/23/2024,Second Class,CG-10329,Harold Rodriguez,Corporate,United States,Atlanta,Georgia,30318,South,FUR-BOO-10000084,Furniture,Bookcases,Bookcases Model S-544,2293.68,3,0.0,-41.09
3685,CA-2024-101842,11/22/2024,11/26/2024,Standard Class,CG-10589,Daniel Blumstein,Consumer,United States,Baltimore,Maryland,21215,East,TEC-MAC-10000085,Technology,Machines,Machines Model T-581,4956.61,3,0.15,-556.39
3686,CA-2021-101843,12/19/2021,12/25/2021,Standard Class,CG-10145,Brosina Davis,Consumer,United States,Portland,Oregon,97201,West,TEC-PHO-10000086,Technology,Phones,Phones Model U-618,573.17,1,0.0,120.1
3687,CA-2021-101843,10/15/2021,10/20/2021,Standard Class,CG-10638,Maria Connell,Corporate,United States,Newark,New Jersey,07102,East,OFF-APP-10000087,Office Supplies,Appliances,Appliances Model V-655,854.2,2,0.15,28.72
3688,CA-2021-101844,10/21/2021,10/24/2021,Second Class,CG-10637,Sandra Gutenberg,Consumer,United States,Detroit,Michigan,48205,Central,OFF-SUP-10000088,Office Supplies,Supplies,Supplies Model W-692,204.19,1,0.0,30.52
3689,CA-2021-101844,06/07/2021,06/13/2021,Standard Class,CG-10119,Sarah Wilson,Consumer,United States,Boston,Massachusetts,02116,East,OFF-STO-10000089,Office Supplies,Storage,Storage Model X-729,639.84,2,0.0,120.8
3690,CA-2024-101845,09/20/2024,09/26/2024,Standard Class,CG-10397,Daniel Blumstein,Consumer,United States,Indianapolis,Indiana,46203,Central,FUR-BOO-10000090,Furniture,Bookcases,Bookcases Model Y-766,811.18,2,0.4,-396.3
3691,CA-2022-101845,02/28/2022,03/07/2022,Standard Class,CG-10320,Claire Johnson,Consumer,United States,Memphis,Tennessee,38109,South,TEC-MAC-10000091,Technology,Machines,Machines Model Z-803,4455.16,2,0.0,1074.93
3692,CA-2022-101846,12/18/2022,12/23/2022,Standard Class,CG-10574,Matt Black,Home Office,United States,Detroit,Michigan,48205,Central,FUR-BOO-10000092,Furniture,Bookcases,Bookcases Model A-840,665.22,5,0.4,-371.29
3693,CA-2024-101846,11/23/2024,11/23/2024,Same Day,CG-10003,Eric Martinez,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-FAS-10000093,Office Supplies,Fasteners,Fasteners Model B-877,15.86,1,0.0,4.86
3694,CA-2024-101847,11/05/2024,11/08/2024,Second Class,CG-10730,William Phan,Home Office,United States,San Diego,California,92037,West,FUR-FUR-10000094,Furniture,Furnishings,Furnishings Model C-914,227.74,2,0.0,34.51
3695,CA-2022-101847,12/01/2022,12/08/2022,Standard Class,CG-10598,Zuschuss Ballentine,Corporate,United States,Columbus,Ohio,43229,East,OFF-ENV-10000095,Office Supplies,Envelopes,Envelopes Model D-951,152.04,3,0.0,59.53
3696,CA-2023-101848,09/22/2023,09/27/2023,Standard Class,CG-10116,Zuschuss Anderson,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PAP-10000096,Office Supplies,Paper,Paper Model E-988,57.0,1,0.0,20.5
3697,CA-2024-101848,06/04/2024,06/10/2024,Standard Class,CG-10509,Brosina Martinez,Corporate,United States,Los Angeles,California,90036,West,OFF-ENV-10000097,Office Supplies,Envelopes,Envelopes Model F-1025,54.76,4,0.0,18.65
3698,CA-2022-101849,09/07/2022,09/09/2022,First Class,CG-10547,Matt Brown,Consumer,United States,Las Vegas,Nevada,89115,West,TEC-ACC-10000098,Technology,Accessories,Accessories Model G-1062,314.79,2,0.15,17.18
3699,CA-2021-101849,03/08/2021,03/10/2021,First Class,CG-10547,Matt Brown,Consumer,United States,Boston,Massachusetts,02116,East,TEC-ACC-10000099,Technology,Accessories,Accessories Model H-100,716.01,3,0.0,183.75
3700,CA-2024-101850,09/17/2024,09/21/2024,Standard Class,CG-10114,Emily Wilson,Consumer,United States,Atlanta,Georgia,30318,South,OFF-ART-10000100,Office Supplies,Art,Art Model I-137,153.0,4,0.1,39.21
3701,CA-2023-101850,07/27/2023,08/02/2023,Standard Class,CG-10534,Andrew Brown,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-FAS-10000101,Office Supplies,Fasteners,Fasteners Model J-174,17.26,2,0.7,-9.23
3702,CA-2024-101851,03/26/2024,04/01/2024,Standard Class,CG-10726,Daniel Barstow,Corporate,United States,Detroit,Michigan,48205,Central,OFF-PAP-10000102,Office Supplies,Paper,Paper Model K-211,9.43,2,0.7,-4.59
3703,CA-2022-101851,10/18/2022,10/24/2022,Standard Class,CG-10162,Sandra Martinez,Corporate,United States,Phoenix,Arizona,85023,West,FUR-BOO-10000103,Furniture,Bookcases,Bookcases Model L-248,598.01,1,0.0,5.88
3704,CA-2022-101852,10/30/2022,11/04/2022,Standard Class,CG-10681,Sarah Pawel,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-STO-10000104,Office Supplies,Storage,Storage Model M-285,793.97,4,0.3,-222.34
3705,CA-2021-101852,11/02/2021,11/09/2021,Standard Class,CG-10090,Sandra Pawel,Corporate,United States,Jacksonville,Florida,32216,South,FUR-BOO-10000105,Furniture,Bookcases,Bookcases Model N-322,148.16,2,0.0,-2.34
3706,CA-2021-101853,10/10/2021,10/12/2021,First Class,CG-10361,William Gutenberg,Consumer,United States,Tampa,Florida,33612,South,TEC-MAC-10000106,Technology,Machines,Machines Model O-359,715.35,1,0.6,-633.94
3707,CA-2021-101853,07/04/2021,07/10/2021,Standard Class,CG-10107,Andrew Jones,Corporate,United States,Portland,Oregon,97201,West,OFF-ART-10000107,Office Supplies,Art,Art Model P-396,48.88,2,0.0,12.85
3708,CA-2021-101854,03/29/2021,03/29/2021,Same Day,CG-10630,Michael Jones,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ENV-10000108,Office Supplies,Envelopes,Envelopes Model Q-433,114.16,8,0.0,42.41
3709,CA-2023-101854,03/10/2023,03/15/2023,Standard Class,CG-10427,Eric Black,Consumer,United States,Denver,Colorado,80219,West,FUR-FUR-10000109,Furniture,Furnishings,Furnishings Model R-470,112.55,1,0.0,31.98
3710,CA-2023-101855,08/18/2023,08/21/2023,Second Class,CG-10274,Zuschuss Rodriguez,Consumer,United States,Columbus,Ohio,43229,East,OFF-APP-10000110,Office Supplies,Appliances,Appliances Model S-507,290.24,2,0.0,74.98
3711,CA-2022-101855,11/01/2022,11/07/2022,Standard Class,CG-10568,Harold Ballentine,Corporate,United States,San Francisco,California,94109,West,OFF-SUP-10000111,Office Supplies,Supplies,Supplies Model T-544,728.8,5,0.0,56.1
3712,CA-2024-101856,11/05/2024,11/11/2024,Standard Class,CG-10535,Tracy Jones,Home Office,United States,Minneapolis,Minnesota,55407,Central,TEC-PHO-10000112,Technology,Phones,Phones Model U-581,907.68,4,0.0,328.55
3713,CA-2021-101856,12/23/2021,12/29/2021,Standard Class,CG-10579,Emily Miller,Corporate,United States,Memphis,Tennessee,38109,South,FUR-CHA-10000113,Furniture,Chairs,Chairs Model V-618,911.4,5,0.3,-257.54
3714,CA-2022-101857,02/17/2022,02/23/2022,Standard Class,CG-10277,Andrew Flanagan,Consumer,United States,Buffalo,New York,14215,East,OFF-STO-10000114,Office Supplies,Storage,Storage Model W-655,185.04,1,0.0,44.93
3715,CA-2021-101857,11/20/2021,11/22/2021,First Class,CG-10031,Sarah Brown,Corporate,United States,Columbus,Ohio,43229,East,OFF-APP-10000115,Office Supplies,Appliances,Appliances Model X-692,1454.98,4,0.2,52.57
3716,CA-2021-101858,12/08/2021,12/13/2021,Standard Class,CG-10178,Jessica Phan,Home Office,United States,Indianapolis,Indiana,46203,Central,TEC-MAC-10000116,Technology,Machines,Machines Model Y-729,2737.44,2,0.0,-231.54
3717,CA-2021-101858,10/11/2021,10/15/2021,Standard Class,CG-10671,Emily Martinez,Home Office,United States,Atlanta,Georgia,30318,South,FUR-TAB-10000117,Furniture,Tables,Tables Model Z-766,6640.65,8,0.3,-3676.72
3718,CA-2021-101859,05/09/2021,05/14/2021,Second Class,CG-10609,Eric Kintis,Consumer,United States,Columbus,Ohio,43229,East,TEC-MAC-10000118,Technology,Machines,Machines Model A-803,262.34,1,0.15,-63.75
3719,CA-2024-101859,11/27/2024,12/02/2024,Standard Class,CG-10643,Sarah Connell,Corporate,United States,Tampa,Florida,33612,South,TEC-ACC-10000119,Technology,Accessories,Accessories Model B-840,1320.44,4,0.0,498.19
3720,CA-2023-101860,07/17/2023,07/21/2023,Standard Class,CG-10340,David Barstow,Consumer,United States,Atlanta,Georgia,30318,South,FUR-TAB-10000120,Furniture,Tables,Tables Model C-877,7076.22,7,0.1,-875.03
3721,CA-2024-101860,11/18/2024,11/23/2024,Standard Class,CG-10565,Ken Jones,Corporate,United States,Columbus,Ohio,43229,East,OFF-STO-10000121,Office Supplies,Storage,Storage Model D-914,80.91,1,0.0,20.78
3722,CA-2021-101861,10/26/2021,10/29/2021,Second Class,CG-10368,William Miller,Consumer,United States,Columbus,Ohio,43229,East,TEC-MAC-10000122,Technology,Machines,Machines Model E-951,4530.93,3,0.0,-17.06
3723,CA-2021-101861,12/07/2021,12/11/2021,Standard Class,CG-10087,Maria Anderson,Corporate,United States,Detroit,Michigan,48205,Central,OFF-ART-10000123,Office Supplies,Art,Art Model F-988,100.32,3,0.0,25.0
3724,CA-2022-101862,08/25/2022,08/30/2022,Standard Class,CG-10681,Sarah Pawel,Consumer,United States,San Francisco,California,94109,West,OFF-STO-10000124,Office Supplies,Storage,Storage Model G-1025,314.88,6,0.0,59.27
3725,CA-2021-101862,09/02/2021,09/05/2021,Second Class,CG-10646,Zuschuss Johnson,Corporate,United States,Boston,Massachusetts,02116,East,TEC-MAC-10000125,Technology,Machines,Machines Model H-1062,3807.42,6,0.0,-287.59
3726,CA-2022-101863,03/30/2022,04/04/2022,Standard Class,CG-10154,Matt Blumstein,Consumer,United States,Newark,New Jersey,07102,East,FUR-BOO-10000126,Furniture,Bookcases,Bookcases Model I-100,398.45,1,0.0,16.2
3727,CA-2024-101863,12/19/2024,12/23/2024,Standard Class,CG-10226,Pete Garcia,Home Office,United States,Seattle,Washington,98103,West,OFF-APP-10000127,Office Supplies,Appliances,Appliances Model J-137,477.2,4,0.0,161.47
3728,CA-2021-101864,10/10/2021,10/16/2021,Standard Class,CG-10507,Matt Smith,Consumer,United States,Chicago,Illinois,60610,Central,FUR-CHA-10000128,Furniture,Chairs,Chairs Model K-174,748.92,1,0.0,115.52
3729,CA-2022-101864,10/17/2022,10/21/2022,Standard Class,CG-10342,Ashley Gutenberg,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-APP-10000129,Office Supplies,Appliances,Appliances Model L-211,818.28,4,0.15,8.41
3730,CA-2024-101865,10/06/2024,10/10/2024,Second Class,CG-10510,Maria Ballentine,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PAP-10000130,Office Supplies,Paper,Paper Model M-248,537.66,9,0.0,180.88
3731,CA-2021-101865,12/13/2021,12/14/2021,First Class,CG-10135,Matt Garcia,Corporate,United States,Boston,Massachusetts,02116,East,OFF-BIN-10000131,Office Supplies,Binders,Binders Model N-285,155.85,5,0.0,2.1
3732,CA-2021-101866,02/21/2021,02/24/2021,First Class,CG-10190,Sarah Blumstein,Corporate,United States,San Francisco,California,94109,West,OFF-ART-10000132,Office Supplies,Art,Art Model O-322,47.14,1,0.0,18.66
3733,CA-2021-101866,12/14/2021,12/15/2021,First Class,CG-10415,Eric Gutenberg,Consumer,United States,Portland,Oregon,97201,West,TEC-ACC-10000133,Technology,Accessories,Accessories Model P-359,729.72,4,0.0,183.29
3734,CA-2021-101867,03/24/2021,03/28/2021,Standard Class,CG-10270,Matt Jones,Consumer,United States,Atlanta,Georgia,30318,South,OFF-ENV-10000134,Office Supplies,Envelopes,Envelopes Model Q-396,40.77,2,0.3,2.67
3735,CA-2021-101867,10/22/2021,10/27/2021,Second Class,CG-10778,Ken Garcia,Home Office,United States,Indianapolis,Indiana,46203,Central,FUR-FUR-10000135,Furniture,Furnishings,Furnishings Model R-433,419.67,3,0.0,116.74
3736,CA-2023-101868,10/07/2023,10/12/2023,Standard Class,CG-10085,Robert Black,Corporate,United States,Baltimore,Maryland,21215,East,FUR-TAB-10000136,Furniture,Tables,Tables Model S-470,1667.79,3,0.0,-273.69
3737,CA-2023-101868,03/22/2023,03/26/2023,Standard Class,CG-10200,Jessica Barstow,Home Office,United States,Detroit,Michigan,48205,Central,TEC-PHO-10000137,Technology,Phones,Phones Model T-507,1465.9,3,0.2,134.42
3738,CA-2021-101869,04/05/2021,04/07/2021,First Class,CG-10316,Ashley Jones,Corporate,United States,Detroit,Michigan,48205,Central,FUR-TAB-10000138,Furniture,Tables,Tables Model U-544,4118.07,3,0.0,-300.0
3739,CA-2023-101869,03/11/2023,03/18/2023,Standard Class,CG-10618,Tracy Phan,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BIN-10000139,Office Supplies,Binders,Binders Model V-581,97.55,1,0.1,2.97
3740,CA-2024-101870,08/06/2024,08/11/2024,Standard Class,CG-10509,Brosina Martinez,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-TAB-10000140,Furniture,Tables,Tables Model W-618,4202.1,7,0.0,-272.11
3741,CA-2021-101870,02/17/2021,02/21/2021,Standard Class,CG-10560,John Hoffman,Consumer,United States,Louisville,Kentucky,40214,South,TEC-MAC-10000141,Technology,Machines,Machines Model X-655,707.12,2,0.0,80.13
3742,CA-2021-101871,01/27/2021,01/31/2021,Standard Class,CG-10316,Ashley Jones,Corporate,United States,Phoenix,Arizona,85023,West,FUR-TAB-10000142,Furniture,Tables,Tables Model Y-692,2909.24,4,0.0,-210.51
3743,CA-2021-101871,10/01/2021,10/06/2021,Standard Class,CG-10551,Eric Rodriguez,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PHO-10000143,Technology,Phones,Phones Model Z-729,2454.18,3,0.0,454.05
3744,CA-2021-101872,02/15/2021,02/15/2021,Same Day,CG-10554,Daniel Davis,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-FAS-10000144,Office Supplies,Fasteners,Fasteners Model A-766,118.56,4,0.0,45.01
3745,CA-2023-101872,12/22/2023,12/27/2023,Standard Class,CG-10351,Claire Rodriguez,Consumer,United States,Columbus,Ohio,43229,East,OFF-LAB-10000145,Office Supplies,Labels,Labels Model B-803,34.0,1,0.0,13.13
3746,CA-2023-101873,11/19/2023,11/24/2023,Standard Class,CG-10277,Andrew Flanagan,Consumer,United States,San Diego,California,92037,West,FUR-FUR-10000146,Furniture,Furnishings,Furnishings Model C-840,724.85,5,0.0,169.82
3747,CA-2021-101873,10/15/2021,10/20/2021,Standard Class,CG-10272,Ashley Wilson,Consumer,United States,Buffalo,New York,14215,East,FUR-FUR-10000147,Furniture,Furnishings,Furnishings Model D-877,181.73,2,0.15,17.45
3748,CA-2021-101874,10/21/2021,10/26/2021,Standard Class,CG-10731,Alejandro Allen,Corporate,United States,Indianapolis,Indiana,46203,Central,TEC-MAC-10000148,Technology,Machines,Machines Model E-914,1673.02,1,0.2,-97.19
3749,CA-2021-101874,10/06/2021,10/13/2021,Standard Class,CG-10123,Emily Ballentine,Consumer,United States,Baltimore,Maryland,21215,East,OFF-STO-10000149,Office Supplies,Storage,Storage Model F-951,939.48,4,0.0,234.67
3750,CA-2021-101875,07/05/2021,07/11/2021,Standard Class,CG-10786,William Allen,Consumer,United States,Detroit,Michigan,48205,Central,OFF-APP-10000150,Office Supplies,Appliances,Appliances Model G-988,374.43,3,0.0,97.41
3751,CA-2021-101875,04/08/2021,04/11/2021,First Class,CG-10033,Emily Donatelli,Corporate,United States,Richmond,Virginia,23223,South,OFF-ENV-10000151,Office Supplies,Envelopes,Envelopes Model H-1025,97.88,3,0.3,6.0
3752,CA-2024-101876,03/12/2024,03/16/2024,Standard Class,CG-10387,David Wilson,Home Office,United States,Boston,Massachusetts,02116,East,OFF-ART-10000152,Office Supplies,Art,Art Model I-1062,77.46,2,0.0,28.49
3753,CA-2023-101876,08/24/2023,08/27/2023,First Class,CG-10070,Alejandro Williams,Consumer,United States,Buffalo,New York,14215,East,OFF-PAP-10000153,Office Supplies,Paper,Paper Model J-100,31.42,2,0.0,14.5
3754,CA-2023-101877,07/21/2023,07/26/2023,Standard Class,CG-10702,Jessica Black,Home Office,United States,Los Angeles,California,90036,West,OFF-ART-10000154,Office Supplies,Art,Art Model K-137,182.59,3,0.2,1.65
3755,CA-2024-101877,10/05/2024,10/09/2024,Standard Class,CG-10531,James Ballentine,Corporate,United States,Portland,Oregon,97201,West,OFF-SUP-10000155,Office Supplies,Supplies,Supplies Model L-174,807.36,6,0.0,0.94
3756,CA-2024-101878,01/20/2024,01/23/2024,First Class,CG-10713,Matt Wilson,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-STO-10000156,Office Supplies,Storage,Storage Model M-211,399.32,4,0.0,42.72
3757,CA-2021-101878,04/30/2021,05/02/2021,First Class,CG-10610,Tracy Kintis,Corporate,United States,Newark,New Jersey,07102,East,FUR-TAB-10000157,Furniture,Tables,Tables Model N-248,1683.63,2,0.1,-506.92
3758,CA-2021-101879,06/18/2021,06/21/2021,Second Class,CG-10403,David Pawel,Consumer,United States,Atlanta,Georgia,30318,South,FUR-BOO-10000158,Furniture,Bookcases,Bookcases Model O-285,1885.27,4,0.3,-819.03
3759,CA-2022-101879,04/14/2022,04/19/2022,Standard Class,CG-10407,Alejandro Hoffman,Corporate,United States,Memphis,Tennessee,38109,South,TEC-PHO-10000159,Technology,Phones,Phones Model P-322,555.36,4,0.0,142.45
3760,CA-2022-101880,11/23/2022,11/29/2022,Standard Class,CG-10522,Eric Wilson,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BIN-10000160,Office Supplies,Binders,Binders Model Q-359,33.1,2,0.6,-13.94
3761,CA-2023-101880,12/23/2023,12/30/2023,Standard Class,CG-10283,Alejandro Kintis,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FUR-10000161,Furniture,Furnishings,Furnishings Model R-396,22.84,1,0.0,5.46
